latitude,longitude,date_time,crime_type,safety_level
17.779223,83.247897,2023-11-07 04:20:00,None,0
17.790624,83.205991,2023-06-19 14:45:00,theft,1
17.793849,83.249269,2023-06-24 06:29:00,minor altercation,1
17.721618,83.340374,2023-02-18 05:08:00,None,0
17.711293,83.21813,2023-03-02 19:54:00,minor altercation,1
17.732945,83.218412,2023-04-29 09:47:00,harassment,2
17.671084,83.21679,2023-07-23 23:53:00,theft,1
17.681713,83.330218,2023-09-28 01:14:00,None,0
17.776111,83.250873,2023-02-03 04:17:00,minor altercation,1
17.794078,83.203887,2023-11-29 08:15:00,None,0
17.679332,83.216046,2023-09-11 19:39:00,None,0
17.765897,83.334981,2023-09-11 20:56:00,harassment,2
17.690869,83.218546,2023-12-19 07:02:00,harassment,2
17.729027,83.24013,2023-05-30 20:15:00,harassment,2
17.653008,83.317046,2023-11-30 13:32:00,None,0
17.739367,83.253587,2023-06-02 20:02:00,robbery,2
17.655409,83.235888,2023-11-11 05:43:00,theft,1
17.652356,83.308201,2023-01-06 02:41:00,theft,1
17.750447,83.238917,2023-08-03 16:13:00,robbery,2
17.682587,83.334489,2023-12-18 14:55:00,None,0
17.720846,83.256444,2023-12-24 06:58:00,robbery,2
17.753592,83.294086,2023-04-12 02:37:00,None,0
17.686655,83.311152,2023-07-02 15:01:00,assault,2
17.781015,83.34544,2023-01-09 20:23:00,robbery,2
17.719971,83.240121,2023-02-24 10:15:00,None,0
17.711634,83.257457,2023-10-02 11:56:00,None,0
17.751038,83.320092,2023-11-13 05:52:00,None,0
17.671463,83.240642,2023-12-21 04:13:00,minor altercation,1
17.716307,83.240975,2023-08-06 15:38:00,None,0
17.696394,83.349939,2023-11-10 02:04:00,None,0
17.65355,83.228969,2023-06-06 07:14:00,None,0
17.66968,83.243626,2023-06-24 14:50:00,harassment,2
17.778664,83.265482,2023-02-11 05:15:00,robbery,2
17.780028,83.227259,2023-11-26 13:08:00,None,0
17.767323,83.342108,2023-02-24 19:39:00,theft,1
17.758931,83.270386,2023-01-11 05:18:00,minor altercation,1
17.665068,83.257729,2023-12-04 22:57:00,robbery,2
17.766821,83.261799,2023-09-23 09:23:00,theft,1
17.761193,83.217149,2023-09-06 06:44:00,harassment,2
17.666408,83.322839,2023-09-08 07:30:00,assault,2
17.730812,83.27389,2023-08-03 17:31:00,robbery,2
17.773551,83.255836,2023-04-24 04:12:00,None,0
17.705489,83.224751,2023-08-01 05:44:00,theft,1
17.730427,83.34858,2023-09-13 03:45:00,harassment,2
17.746501,83.204673,2023-09-24 09:29:00,None,0
17.757925,83.291209,2023-05-08 21:44:00,harassment,2
17.682793,83.346855,2023-10-24 03:02:00,harassment,2
17.698033,83.200644,2023-03-16 14:59:00,minor altercation,1
17.76155,83.230463,2023-10-10 01:00:00,minor altercation,1
17.734865,83.335043,2023-09-04 18:19:00,minor altercation,1
17.741581,83.205643,2023-07-30 07:11:00,minor altercation,1
17.667985,83.2479,2023-03-12 18:29:00,assault,2
17.710765,83.257071,2023-06-10 20:41:00,robbery,2
17.726125,83.218572,2023-07-10 08:40:00,theft,1
17.745672,83.332306,2023-03-17 19:46:00,assault,2
17.74836,83.240982,2023-07-02 01:55:00,None,0
17.774344,83.310816,2023-03-07 21:44:00,None,0
17.692484,83.284321,2023-08-26 09:29:00,robbery,2
17.684784,83.243817,2023-04-03 09:53:00,harassment,2
17.799605,83.345656,2023-01-26 21:46:00,theft,1
17.742541,83.252915,2023-09-11 18:24:00,minor altercation,1
17.776208,83.242889,2023-12-12 23:57:00,minor altercation,1
17.732449,83.273642,2023-01-26 12:36:00,None,0
17.693783,83.337444,2023-05-21 20:34:00,assault,2
17.751757,83.242622,2023-06-18 03:35:00,None,0
17.662464,83.312962,2023-08-20 15:15:00,theft,1
17.719407,83.283147,2023-11-01 16:24:00,None,0
17.672033,83.221192,2023-11-01 05:01:00,robbery,2
17.691696,83.295353,2023-04-30 03:24:00,None,0
17.678132,83.339532,2023-05-11 19:12:00,theft,1
17.799088,83.217768,2023-10-16 09:05:00,None,0
17.660292,83.314774,2023-03-06 18:13:00,None,0
17.689441,83.215348,2023-04-21 08:11:00,assault,2
17.724422,83.276617,2023-10-23 20:04:00,None,0
17.657286,83.340296,2023-01-03 16:47:00,minor altercation,1
17.749415,83.296256,2023-03-04 14:05:00,None,0
17.780627,83.222617,2023-06-02 13:03:00,None,0
17.798848,83.28481,2023-02-10 02:59:00,harassment,2
17.688437,83.255334,2023-04-22 14:44:00,None,0
17.796605,83.213544,2023-02-09 20:55:00,None,0
17.704065,83.212363,2023-05-21 02:41:00,None,0
17.66461,83.243587,2023-02-24 10:38:00,harassment,2
17.706659,83.241514,2023-02-10 09:05:00,assault,2
17.777416,83.301555,2023-05-04 18:53:00,None,0
17.757754,83.316669,2023-11-07 19:47:00,None,0
17.676383,83.343695,2023-02-24 13:14:00,None,0
17.71209,83.284379,2023-04-15 11:20:00,None,0
17.780626,83.292957,2023-03-31 02:39:00,None,0
17.65925,83.317144,2023-03-13 03:00:00,None,0
17.666166,83.308327,2023-10-30 19:39:00,robbery,2
17.792072,83.211256,2023-01-23 03:03:00,robbery,2
17.751881,83.22291,2023-04-02 12:38:00,theft,1
17.728412,83.223812,2023-08-13 14:33:00,None,0
17.681216,83.20796,2023-08-26 20:42:00,theft,1
17.713911,83.209202,2023-04-29 07:21:00,harassment,2
17.727305,83.300734,2023-07-25 08:39:00,minor altercation,1
17.698733,83.314659,2023-12-16 22:08:00,robbery,2
17.772514,83.249441,2023-03-13 06:35:00,assault,2
17.665849,83.267435,2023-10-27 03:09:00,None,0
17.779359,83.227054,2023-08-23 04:20:00,None,0
17.718224,83.247178,2023-07-25 17:02:00,None,0
17.78515,83.224047,2023-08-04 23:21:00,robbery,2
17.78517,83.335781,2023-07-18 02:46:00,None,0
17.785532,83.251578,2023-04-18 23:47:00,minor altercation,1
17.773504,83.237127,2023-08-06 17:24:00,None,0
17.789503,83.259696,2023-05-18 23:13:00,assault,2
17.726756,83.265953,2023-02-09 01:08:00,robbery,2
17.745226,83.304593,2023-02-17 23:29:00,None,0
17.65398,83.229826,2023-04-30 16:38:00,None,0
17.697631,83.318046,2023-06-18 04:17:00,robbery,2
17.730273,83.308468,2023-11-30 18:14:00,None,0
17.670794,83.30547,2023-08-21 14:49:00,theft,1
17.770873,83.304721,2023-05-23 00:48:00,None,0
17.780322,83.205611,2023-07-15 15:37:00,harassment,2
17.676614,83.302399,2023-04-10 09:28:00,theft,1
17.705958,83.260904,2023-05-17 12:05:00,None,0
17.745841,83.263646,2023-06-26 18:19:00,None,0
17.713336,83.235934,2023-04-23 08:05:00,minor altercation,1
17.723178,83.200992,2023-11-12 15:42:00,None,0
17.700807,83.217275,2023-06-01 23:55:00,None,0
17.767213,83.307518,2023-04-21 14:52:00,minor altercation,1
17.757162,83.333903,2023-07-03 05:13:00,robbery,2
17.739071,83.278785,2023-11-10 23:36:00,minor altercation,1
17.686503,83.225565,2023-12-06 17:15:00,robbery,2
17.737853,83.31483,2023-08-14 06:40:00,minor altercation,1
17.748178,83.309956,2023-08-02 16:26:00,harassment,2
17.791645,83.210682,2023-11-21 18:37:00,None,0
17.721087,83.243474,2023-11-28 22:18:00,minor altercation,1
17.682964,83.309162,2023-01-16 10:08:00,assault,2
17.723175,83.332429,2023-03-26 06:46:00,robbery,2
17.739131,83.200871,2023-08-21 20:17:00,minor altercation,1
17.783214,83.262072,2023-04-21 13:28:00,None,0
17.671428,83.279576,2023-03-10 20:43:00,None,0
17.685034,83.27268,2023-06-16 21:28:00,harassment,2
17.740582,83.331588,2023-10-28 13:18:00,robbery,2
17.700976,83.322779,2023-09-06 23:14:00,robbery,2
17.762257,83.310298,2023-04-18 06:51:00,assault,2
17.788623,83.284674,2023-10-24 14:43:00,None,0
17.798694,83.263303,2023-08-26 15:35:00,minor altercation,1
17.694369,83.297146,2023-04-22 04:22:00,minor altercation,1
17.671705,83.341433,2023-10-03 14:20:00,assault,2
17.736087,83.308417,2023-05-11 03:57:00,None,0
17.726598,83.261953,2023-01-24 16:06:00,theft,1
17.718633,83.239353,2023-07-07 10:12:00,None,0
17.696907,83.314468,2023-06-17 18:46:00,None,0
17.765383,83.200988,2023-04-14 14:26:00,theft,1
17.703251,83.29705,2023-05-08 21:42:00,None,0
17.765704,83.245443,2023-12-10 12:27:00,harassment,2
17.758803,83.348447,2023-11-13 10:19:00,harassment,2
17.67048,83.322282,2023-07-03 00:31:00,None,0
17.707418,83.246197,2023-09-30 21:56:00,harassment,2
17.699137,83.24227,2023-12-18 18:52:00,theft,1
17.678521,83.231121,2023-11-25 16:31:00,harassment,2
17.73199,83.211079,2023-08-27 09:43:00,None,0
17.78434,83.289033,2023-09-18 02:09:00,harassment,2
17.755934,83.295111,2023-03-05 02:07:00,theft,1
17.66125,83.22286,2023-04-17 19:38:00,assault,2
17.722495,83.343363,2023-07-11 16:44:00,harassment,2
17.799768,83.349414,2023-01-05 14:39:00,None,0
17.725629,83.306163,2023-02-20 06:58:00,theft,1
17.766042,83.321704,2023-01-11 01:01:00,assault,2
17.768812,83.263324,2023-03-20 20:10:00,None,0
17.719436,83.283263,2023-02-28 18:38:00,minor altercation,1
17.787542,83.258136,2023-12-28 07:48:00,robbery,2
17.65616,83.279912,2023-03-03 18:50:00,None,0
17.760939,83.269124,2023-09-08 23:41:00,None,0
17.676061,83.331277,2023-09-26 18:01:00,None,0
17.680446,83.307516,2023-10-22 09:37:00,harassment,2
17.740059,83.222388,2023-07-25 19:27:00,theft,1
17.760259,83.237225,2023-07-30 21:55:00,None,0
17.72249,83.255287,2023-01-18 01:36:00,minor altercation,1
17.680105,83.210071,2023-09-06 19:44:00,assault,2
17.764902,83.20952,2023-06-20 11:49:00,harassment,2
17.77859,83.295144,2023-01-02 14:53:00,harassment,2
17.733889,83.244238,2023-02-22 21:03:00,theft,1
17.76216,83.290861,2023-09-02 04:29:00,None,0
17.742621,83.260566,2023-10-25 11:37:00,harassment,2
17.662215,83.215757,2023-10-12 23:46:00,harassment,2
17.654396,83.321603,2023-06-13 19:14:00,None,0
17.782595,83.247695,2023-03-31 20:48:00,robbery,2
17.787739,83.24362,2023-04-11 13:37:00,harassment,2
17.664987,83.282474,2023-09-02 05:22:00,assault,2
17.791853,83.235954,2023-02-18 12:44:00,harassment,2
17.742221,83.236085,2023-05-30 13:00:00,None,0
17.787817,83.326643,2023-06-24 22:11:00,None,0
17.740917,83.280393,2023-05-11 03:12:00,harassment,2
17.676578,83.315195,2023-11-04 11:24:00,minor altercation,1
17.72886,83.263476,2023-10-23 04:03:00,theft,1
17.685571,83.270702,2023-04-06 17:16:00,minor altercation,1
17.735947,83.285895,2023-04-26 00:37:00,harassment,2
17.777748,83.268787,2023-05-24 04:07:00,theft,1
17.794505,83.244536,2023-02-17 13:21:00,assault,2
17.77102,83.214331,2023-06-06 18:52:00,harassment,2
17.759501,83.25273,2023-03-13 03:37:00,None,0
17.731612,83.317962,2023-07-04 02:33:00,None,0
17.751758,83.328624,2023-05-13 08:01:00,assault,2
17.708497,83.28669,2023-08-20 17:18:00,theft,1
17.732752,83.264153,2023-03-24 23:28:00,None,0
17.730546,83.240024,2023-02-28 21:56:00,None,0
17.759668,83.297243,2023-02-27 10:10:00,None,0
17.790574,83.344312,2023-06-05 00:13:00,None,0
17.737349,83.238823,2023-11-19 20:05:00,None,0
17.713451,83.343598,2023-05-16 14:18:00,None,0
17.664284,83.344416,2023-09-21 21:52:00,None,0
17.779265,83.206345,2023-07-01 02:25:00,None,0
17.682253,83.328486,2023-12-23 19:02:00,None,0
17.779332,83.280627,2023-02-02 22:58:00,robbery,2
17.716578,83.225088,2023-08-01 22:53:00,None,0
17.664507,83.327124,2023-02-22 02:24:00,None,0
17.663791,83.340776,2023-01-18 00:39:00,theft,1
17.788125,83.334555,2023-01-26 23:30:00,None,0
17.76564,83.278597,2023-10-08 01:01:00,minor altercation,1
17.683981,83.220635,2023-06-24 15:12:00,None,0
17.750038,83.322262,2023-06-29 09:18:00,theft,1
17.779576,83.208126,2023-08-05 13:29:00,None,0
17.667749,83.282546,2023-08-20 11:16:00,harassment,2
17.772764,83.312671,2023-11-14 10:05:00,None,0
17.674047,83.267398,2023-05-26 02:48:00,None,0
17.753613,83.303261,2023-01-22 18:50:00,theft,1
17.669712,83.336444,2023-10-24 11:46:00,None,0
17.776756,83.214957,2023-06-19 03:55:00,None,0
17.672912,83.345581,2023-08-02 07:36:00,theft,1
17.664308,83.225388,2023-03-15 20:05:00,robbery,2
17.656602,83.276875,2023-03-27 23:10:00,harassment,2
17.739257,83.247962,2023-11-18 04:53:00,None,0
17.745838,83.254139,2023-02-10 14:51:00,minor altercation,1
17.696634,83.348374,2023-03-21 09:40:00,harassment,2
17.776396,83.318852,2023-08-22 11:44:00,harassment,2
17.700894,83.307277,2023-12-02 23:36:00,robbery,2
17.692266,83.257281,2023-08-14 14:49:00,None,0
17.764254,83.308646,2023-02-07 06:51:00,None,0
17.734889,83.30287,2023-07-22 08:00:00,None,0
17.699093,83.200371,2023-07-08 14:31:00,None,0
17.74233,83.249283,2023-01-30 11:00:00,robbery,2
17.749511,83.238031,2023-06-29 17:16:00,robbery,2
17.713706,83.274867,2023-03-04 07:53:00,minor altercation,1
17.712637,83.222862,2023-10-27 18:46:00,None,0
17.756524,83.333706,2023-01-07 11:19:00,robbery,2
17.660076,83.206702,2023-12-23 14:20:00,None,0
17.746165,83.200461,2023-11-19 14:50:00,theft,1
17.716283,83.272366,2023-03-25 18:08:00,harassment,2
17.710094,83.288584,2023-03-03 04:25:00,theft,1
17.797317,83.270924,2023-02-18 16:42:00,minor altercation,1
17.777313,83.330016,2023-01-31 11:23:00,assault,2
17.660194,83.329273,2023-04-06 02:38:00,None,0
17.666508,83.254536,2023-11-26 01:19:00,robbery,2
17.655739,83.289486,2023-04-02 18:16:00,None,0
17.670975,83.241545,2023-08-08 10:50:00,None,0
17.76552,83.304691,2023-06-10 06:27:00,assault,2
17.787609,83.239458,2023-10-26 15:59:00,assault,2
17.705897,83.219517,2023-02-19 23:47:00,None,0
17.77216,83.251099,2023-10-10 14:46:00,harassment,2
17.735229,83.319872,2023-03-13 04:21:00,assault,2
17.745843,83.293422,2023-01-25 07:26:00,None,0
17.655666,83.237591,2023-07-24 06:25:00,harassment,2
17.761077,83.269432,2023-09-15 00:07:00,theft,1
17.690901,83.262927,2023-07-02 05:03:00,theft,1
17.796122,83.212052,2023-07-23 22:37:00,robbery,2
17.744655,83.226524,2023-02-11 15:21:00,None,0
17.792609,83.232421,2023-07-10 14:53:00,theft,1
17.783564,83.349713,2023-06-29 19:41:00,robbery,2
17.734833,83.340503,2023-11-10 07:40:00,None,0
17.709948,83.222136,2023-12-23 12:31:00,None,0
17.658831,83.21011,2023-02-06 22:40:00,None,0
17.791411,83.244792,2023-07-14 15:00:00,None,0
17.781899,83.329604,2023-11-03 16:47:00,None,0
17.739973,83.315979,2023-09-12 02:15:00,minor altercation,1
17.775404,83.345349,2023-01-26 20:34:00,None,0
17.787707,83.278658,2023-08-09 05:06:00,None,0
17.686643,83.242748,2023-06-28 02:56:00,None,0
17.788522,83.210232,2023-05-23 21:19:00,assault,2
17.656572,83.228756,2023-10-01 23:09:00,assault,2
17.733836,83.343624,2023-08-25 00:58:00,robbery,2
17.742443,83.336633,2023-03-05 12:00:00,harassment,2
17.705116,83.201918,2023-02-05 15:43:00,theft,1
17.668653,83.303302,2023-10-19 09:28:00,None,0
17.721034,83.217158,2023-03-20 07:08:00,None,0
17.744986,83.300821,2023-08-01 01:59:00,theft,1
17.728384,83.262939,2023-12-25 19:37:00,None,0
17.681749,83.249027,2023-05-14 12:20:00,None,0
17.656274,83.254698,2023-03-17 13:08:00,None,0
17.774051,83.335031,2023-06-10 11:00:00,minor altercation,1
17.682937,83.207971,2023-11-27 07:07:00,assault,2
17.777614,83.315625,2023-12-26 18:25:00,None,0
17.659068,83.295659,2023-09-16 14:23:00,None,0
17.682785,83.286057,2023-09-01 10:22:00,theft,1
17.782819,83.261665,2023-07-08 01:04:00,harassment,2
17.660326,83.256732,2023-08-21 19:37:00,minor altercation,1
17.706148,83.294694,2023-02-07 14:48:00,harassment,2
17.691147,83.346144,2023-12-29 17:08:00,None,0
17.787288,83.233205,2023-11-14 17:20:00,None,0
17.683099,83.270649,2023-04-13 12:57:00,minor altercation,1
17.652841,83.247054,2023-12-25 03:12:00,None,0
17.788511,83.289711,2023-11-25 01:15:00,assault,2
17.738454,83.225348,2023-04-19 23:01:00,theft,1
17.691391,83.304562,2023-02-09 03:10:00,minor altercation,1
17.791759,83.217602,2023-07-02 15:11:00,assault,2
17.660496,83.299636,2023-04-11 11:27:00,None,0
17.75992,83.332034,2023-12-21 07:28:00,assault,2
17.664733,83.330335,2023-09-09 22:43:00,None,0
17.708257,83.226972,2023-10-17 16:20:00,None,0
17.653294,83.211036,2023-02-21 15:50:00,robbery,2
17.662488,83.238127,2023-03-25 12:29:00,harassment,2
17.791605,83.338241,2023-06-20 04:51:00,harassment,2
17.775059,83.245581,2023-06-04 12:35:00,None,0
17.763245,83.229859,2023-06-23 17:23:00,None,0
17.687668,83.336224,2023-05-16 16:31:00,None,0
17.791633,83.308135,2023-02-09 11:16:00,None,0
17.672114,83.242509,2023-09-13 21:29:00,assault,2
17.713153,83.347487,2023-03-02 02:26:00,robbery,2
17.768865,83.279912,2023-10-12 20:04:00,minor altercation,1
17.756432,83.255161,2023-04-26 20:45:00,minor altercation,1
17.700144,83.320773,2023-04-18 13:16:00,minor altercation,1
17.66896,83.205111,2023-08-29 23:06:00,harassment,2
17.776649,83.232676,2023-07-03 15:40:00,assault,2
17.742797,83.281891,2023-09-14 09:25:00,harassment,2
17.782798,83.213309,2023-06-13 05:40:00,None,0
17.783417,83.343715,2023-02-02 14:10:00,harassment,2
17.765301,83.252578,2023-04-28 15:50:00,minor altercation,1
17.792324,83.255802,2023-03-20 21:28:00,None,0
17.751665,83.308139,2023-04-08 19:16:00,None,0
17.799238,83.292337,2023-04-09 18:16:00,assault,2
17.666358,83.275576,2023-07-05 16:37:00,None,0
17.71286,83.312063,2023-10-31 18:20:00,minor altercation,1
17.712712,83.309957,2023-11-19 17:46:00,harassment,2
17.673874,83.329224,2023-10-08 14:57:00,None,0
17.789705,83.24778,2023-09-21 04:20:00,None,0
17.708026,83.325846,2023-07-04 10:08:00,None,0
17.71964,83.305162,2023-02-02 20:52:00,None,0
17.729127,83.250608,2023-01-19 17:58:00,robbery,2
17.744489,83.33063,2023-09-17 03:10:00,theft,1
17.753329,83.227857,2023-08-12 08:47:00,assault,2
17.784926,83.228512,2023-09-19 03:24:00,None,0
17.739193,83.327445,2023-12-14 17:35:00,robbery,2
17.652922,83.339365,2023-11-03 10:31:00,None,0
17.715352,83.225529,2023-06-15 22:46:00,assault,2
17.735266,83.248148,2023-01-07 03:19:00,harassment,2
17.777257,83.30911,2023-11-10 15:55:00,None,0
17.784476,83.247086,2023-01-11 01:55:00,minor altercation,1
17.660685,83.33275,2023-06-07 20:37:00,robbery,2
17.719502,83.327872,2023-04-17 14:19:00,None,0
17.697976,83.207133,2023-12-31 13:15:00,robbery,2
17.663391,83.338097,2023-07-04 06:47:00,robbery,2
17.761233,83.236734,2023-11-24 03:01:00,None,0
17.736022,83.281479,2023-05-21 09:07:00,None,0
17.751174,83.305383,2023-11-23 18:22:00,theft,1
17.682223,83.247236,2023-01-04 09:14:00,minor altercation,1
17.67125,83.328413,2023-05-02 01:12:00,assault,2
17.781207,83.346076,2023-07-01 17:56:00,None,0
17.780043,83.328647,2023-12-17 03:34:00,minor altercation,1
17.782788,83.322625,2023-01-11 09:10:00,robbery,2
17.709696,83.242973,2023-01-21 01:50:00,None,0
17.671067,83.218595,2023-08-15 20:59:00,robbery,2
17.685463,83.20319,2023-06-17 18:24:00,harassment,2
17.72814,83.267543,2023-07-05 23:37:00,minor altercation,1
17.761331,83.270094,2023-04-20 21:52:00,minor altercation,1
17.675516,83.256319,2023-02-23 02:21:00,None,0
17.695221,83.293928,2023-02-01 14:03:00,theft,1
17.659798,83.289567,2023-03-25 17:06:00,robbery,2
17.745942,83.341307,2023-05-02 09:02:00,harassment,2
17.683802,83.328631,2023-08-31 07:54:00,None,0
17.687859,83.320763,2023-11-04 00:14:00,None,0
17.66925,83.324358,2023-12-15 16:22:00,None,0
17.710932,83.276963,2023-02-08 21:40:00,None,0
17.67671,83.279572,2023-01-23 19:09:00,assault,2
17.745622,83.209349,2023-03-03 01:28:00,robbery,2
17.751344,83.276676,2023-08-27 14:28:00,None,0
17.686774,83.342892,2023-10-04 05:50:00,minor altercation,1
17.734361,83.273309,2023-12-20 06:48:00,robbery,2
17.728578,83.239442,2023-06-21 13:17:00,None,0
17.773041,83.326258,2023-07-27 15:11:00,robbery,2
17.794973,83.325907,2023-01-04 16:42:00,None,0
17.69749,83.285541,2023-04-16 21:56:00,theft,1
17.712884,83.287551,2023-01-21 19:05:00,None,0
17.771066,83.300097,2023-07-27 03:13:00,theft,1
17.652687,83.200619,2023-06-14 16:12:00,theft,1
17.711331,83.267463,2023-07-01 14:58:00,assault,2
17.732799,83.22348,2023-03-22 07:11:00,None,0
17.760607,83.204095,2023-12-03 09:51:00,theft,1
17.75227,83.227009,2023-09-29 13:36:00,None,0
17.725894,83.251185,2023-12-05 11:04:00,None,0
17.760049,83.33244,2023-11-23 16:24:00,theft,1
17.709734,83.322311,2023-06-11 09:32:00,None,0
17.67819,83.347927,2023-09-21 13:42:00,robbery,2
17.720057,83.321352,2023-10-10 20:18:00,harassment,2
17.683837,83.251268,2023-01-16 17:17:00,minor altercation,1
17.69353,83.302754,2023-11-29 05:09:00,harassment,2
17.697267,83.210418,2023-12-19 07:10:00,robbery,2
17.703074,83.326636,2023-02-19 17:40:00,theft,1
17.738766,83.22267,2023-11-06 05:58:00,theft,1
17.679358,83.273665,2023-10-21 17:12:00,harassment,2
17.737984,83.336827,2023-11-05 03:02:00,harassment,2
17.732806,83.324411,2023-03-05 12:05:00,None,0
17.681101,83.248757,2023-12-28 04:33:00,None,0
17.767762,83.344937,2023-07-15 20:41:00,harassment,2
17.755127,83.255874,2023-04-29 16:26:00,None,0
17.705579,83.266507,2023-05-24 01:44:00,None,0
17.728465,83.305087,2023-12-09 10:33:00,theft,1
17.762584,83.275396,2023-10-19 16:12:00,theft,1
17.729419,83.259705,2023-02-09 18:08:00,None,0
17.674052,83.259459,2023-11-06 05:32:00,assault,2
17.720574,83.348997,2023-08-02 05:09:00,robbery,2
17.791561,83.266387,2023-09-22 21:23:00,minor altercation,1
17.725584,83.304147,2023-12-30 20:11:00,theft,1
17.703713,83.317605,2023-09-09 18:35:00,minor altercation,1
17.728944,83.254733,2023-03-14 03:54:00,None,0
17.794603,83.237125,2023-08-11 12:01:00,robbery,2
17.690743,83.216384,2023-05-19 17:44:00,None,0
17.76246,83.257173,2023-11-24 22:43:00,assault,2
17.783079,83.219573,2023-10-27 12:05:00,assault,2
17.752672,83.306532,2023-02-19 14:19:00,minor altercation,1
17.698611,83.297286,2023-08-21 02:16:00,theft,1
17.760032,83.293993,2023-10-03 06:16:00,theft,1
17.669102,83.346809,2023-10-03 12:33:00,None,0
17.666296,83.285427,2023-07-17 06:30:00,harassment,2
17.79873,83.279415,2023-05-24 01:51:00,None,0
17.687186,83.209604,2023-09-22 14:07:00,None,0
17.666565,83.286123,2023-12-10 02:58:00,theft,1
17.672295,83.292116,2023-05-24 14:56:00,None,0
17.764651,83.261859,2023-02-08 21:03:00,None,0
17.699758,83.337428,2023-04-17 18:43:00,theft,1
17.715137,83.233361,2023-05-07 07:20:00,minor altercation,1
17.657901,83.233478,2023-09-15 21:57:00,None,0
17.679786,83.33138,2023-09-12 09:08:00,assault,2
17.790909,83.258562,2023-10-23 13:08:00,assault,2
17.747444,83.292439,2023-02-14 03:05:00,assault,2
17.788065,83.260684,2023-10-01 09:07:00,theft,1
17.681014,83.220786,2023-08-18 17:08:00,minor altercation,1
17.713591,83.262864,2023-07-07 05:31:00,minor altercation,1
17.768666,83.332869,2023-05-31 06:02:00,None,0
17.74015,83.308177,2023-02-13 07:35:00,None,0
17.684623,83.34136,2023-05-09 15:31:00,theft,1
17.769968,83.202339,2023-09-07 09:04:00,robbery,2
17.791034,83.291332,2023-04-21 04:35:00,None,0
17.718197,83.206966,2023-07-18 15:58:00,minor altercation,1
17.683936,83.240284,2023-08-14 14:16:00,None,0
17.652929,83.257375,2023-11-19 17:50:00,None,0
17.78469,83.275535,2023-04-26 10:22:00,theft,1
17.670171,83.333991,2023-04-01 13:31:00,theft,1
17.77532,83.277499,2023-10-28 20:57:00,minor altercation,1
17.694759,83.290417,2023-05-29 01:00:00,None,0
17.748323,83.305555,2023-12-25 07:27:00,None,0
17.770708,83.273376,2023-03-07 15:53:00,harassment,2
17.755389,83.31245,2023-01-04 22:27:00,harassment,2
17.76302,83.338677,2023-05-28 08:38:00,assault,2
17.697952,83.331748,2023-10-25 01:09:00,theft,1
17.744603,83.213942,2023-11-11 05:27:00,minor altercation,1
17.734428,83.266649,2023-03-13 15:48:00,assault,2
17.789085,83.22207,2023-02-26 00:31:00,robbery,2
17.796088,83.254109,2023-06-05 19:52:00,minor altercation,1
17.66741,83.334262,2023-01-15 15:32:00,theft,1
17.728504,83.291511,2023-08-27 16:05:00,minor altercation,1
17.739447,83.310082,2023-11-23 09:45:00,robbery,2
17.715709,83.298782,2023-12-11 03:25:00,minor altercation,1
17.693057,83.224088,2023-07-31 08:52:00,theft,1
17.717427,83.236394,2023-08-30 00:55:00,minor altercation,1
17.678417,83.226497,2023-08-05 06:18:00,robbery,2
17.789547,83.293487,2023-08-22 22:38:00,minor altercation,1
17.723349,83.309095,2023-09-18 18:56:00,theft,1
17.651114,83.274724,2023-04-06 13:38:00,theft,1
17.679127,83.292101,2023-10-06 08:54:00,assault,2
17.700521,83.323707,2023-12-31 09:07:00,assault,2
17.660441,83.216312,2023-04-01 09:25:00,minor altercation,1
17.724375,83.224811,2023-09-16 15:54:00,theft,1
17.775189,83.287376,2023-03-18 17:02:00,None,0
17.672513,83.330323,2023-10-17 21:55:00,minor altercation,1
17.788461,83.302176,2023-09-16 12:40:00,None,0
17.748888,83.327278,2023-07-20 09:52:00,robbery,2
17.753217,83.341848,2023-02-24 23:47:00,harassment,2
17.666912,83.274937,2023-05-03 15:24:00,None,0
17.69249,83.328852,2023-03-12 11:56:00,robbery,2
17.735307,83.349063,2023-07-17 04:34:00,harassment,2
17.760361,83.209144,2023-04-22 01:37:00,None,0
17.792681,83.263235,2023-07-14 08:48:00,None,0
17.752647,83.253307,2023-03-22 00:22:00,minor altercation,1
17.6511,83.209821,2023-03-27 17:34:00,theft,1
17.667208,83.251901,2023-10-15 20:00:00,minor altercation,1
17.746411,83.263571,2023-06-06 22:45:00,None,0
17.774547,83.27472,2023-02-20 23:03:00,theft,1
17.654266,83.314708,2023-12-19 20:15:00,minor altercation,1
17.762884,83.29811,2023-07-26 09:41:00,minor altercation,1
17.696821,83.33382,2023-01-12 18:48:00,minor altercation,1
17.678272,83.331281,2023-06-27 04:17:00,None,0
17.663928,83.25761,2023-04-19 09:27:00,assault,2
17.746177,83.331118,2023-03-12 08:03:00,None,0
17.660085,83.316777,2023-08-13 01:08:00,None,0
17.723851,83.347804,2023-07-10 19:20:00,minor altercation,1
17.734375,83.258537,2023-08-13 16:24:00,assault,2
17.738077,83.212912,2023-08-01 04:53:00,minor altercation,1
17.774483,83.344665,2023-01-02 10:22:00,theft,1
17.700443,83.241472,2023-02-25 15:04:00,None,0
17.651566,83.295692,2023-01-11 05:50:00,harassment,2
17.741643,83.295809,2023-12-12 06:11:00,None,0
17.699293,83.215727,2023-11-12 09:26:00,minor altercation,1
